2021-07-26 10:58:46 INFO  HospitalManagementDoctorApplication:78 - in Doctor management controller
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:08 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:08 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:09 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:09 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:10 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:10 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
